Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
4032,1083,107,1,107,3/8/2013,3/9/2013,49,3193,Superhero action jacket (Blue) XL,Each,3,30,15,90,13.5,24,103.5,3,0,11
4033,1737,56,1,107,4/12/2013,4/13/2013,54,5026,Superhero action jacket (Blue) XL,Each,1,30,15,30,4.5,8,34.5,1,0,11
4034,1737,56,1,107,4/27/2013,4/28/2013,52,5844,Superhero action jacket (Blue) XL,Each,2,30,15,60,9,16,69,2,0,11
4035,2883,63,1,107,5/8/2013,5/9/2013,63,6451,Superhero action jacket (Blue) XL,Each,10,30,15,300,45,80,345,10,0,11
4036,966,102,1,107,5/24/2013,5/25/2013,1,7309,Superhero action jacket (Blue) XL,Each,2,30,15,60,9,16,69,2,0,11
4037,1601,31,1,107,6/6/2013,6/7/2013,70,8025,Superhero action jacket (Blue) XL,Each,4,30,15,120,18,32,138,4,0,11
4038,1038,131,1,107,9/14/2013,9/15/2013,81,13348,Superhero action jacket (Blue) XL,Each,6,30,15,180,27,48,207,6,0,11
4039,1340,23,1,107,10/11/2013,10/12/2013,70,14745,Superhero action jacket (Blue) XL,Each,4,30,15,120,18,32,138,4,0,11
4040,2386,127,1,155,1/14/2013,1/15/2013,4,702,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,2,30,15,60,9,30,69,2,0,11
4041,2019,136,1,155,1/22/2013,1/23/2013,4,1112,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,8,30,15,240,36,120,276,8,0,11
4042,1340,23,1,155,2/19/2013,2/20/2013,40,2362,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,7,30,15,210,31.5,105,241.5,7,0,11
4043,871,44,1,155,4/8/2013,4/9/2013,1,4787,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,2,30,15,60,9,30,69,2,0,11
4044,871,44,1,155,4/24/2013,4/25/2013,36,5712,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,4,30,15,120,18,60,138,4,0,11
4045,1590,47,1,155,4/29/2013,4/30/2013,62,5916,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,2,30,15,60,9,30,69,2,0,11
4046,1791,176,1,155,5/1/2013,5/2/2013,52,6055,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,4,30,15,120,18,60,138,4,0,11
4047,1083,107,1,155,5/8/2013,5/9/2013,4,6485,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,1,30,15,30,4.5,15,34.5,1,0,11
4048,966,102,1,155,5/28/2013,5/29/2013,36,7474,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,7,30,15,210,31.5,105,241.5,7,0,11
4049,1601,31,1,155,5/30/2013,5/31/2013,49,7589,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,6,30,15,180,27,90,207,6,0,11
4050,2046,163,1,155,6/19/2013,6/20/2013,62,8690,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,3,30,15,90,13.5,45,103.5,3,0,11
4051,2588,180,1,155,6/20/2013,6/21/2013,1,8818,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,7,30,15,210,31.5,105,241.5,7,0,11
4052,2732,78,1,155,7/2/2013,7/3/2013,77,9528,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,9,30,15,270,40.5,135,310.5,9,0,11
4053,1038,131,1,155,9/14/2013,9/15/2013,81,13348,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,2,30,15,60,9,30,69,2,0,11
4054,1340,23,1,155,10/9/2013,10/10/2013,1,14609,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,8,30,15,240,36,120,276,8,0,11
4055,1083,107,1,149,1/5/2013,1/6/2013,12,305,Ride on toy sedan car (Yellow) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4056,1601,31,1,149,2/8/2013,2/9/2013,1,1915,Ride on toy sedan car (Yellow) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
4057,2883,63,1,149,2/11/2013,2/12/2013,38,2025,Ride on toy sedan car (Yellow) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
4058,157,25,1,149,2/19/2013,2/20/2013,41,2378,Ride on toy sedan car (Yellow) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4059,2021,52,1,149,3/20/2013,3/21/2013,49,3881,Ride on toy sedan car (Yellow) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
4060,1652,19,1,149,6/18/2013,6/19/2013,68,8620,Ride on toy sedan car (Yellow) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4061,3133,43,1,149,8/14/2013,8/15/2013,62,11829,Ride on toy sedan car (Yellow) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
4062,2386,127,1,150,1/2/2013,1/3/2013,1,110,Ride on toy sedan car (Green) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4063,2588,180,1,150,1/14/2013,1/15/2013,11,709,Ride on toy sedan car (Green) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
4064,2732,78,1,150,1/16/2013,1/17/2013,15,862,Ride on toy sedan car (Green) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
4065,1590,47,1,150,3/19/2013,3/20/2013,54,3835,Ride on toy sedan car (Green) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4066,2552,20,1,150,4/30/2013,5/1/2013,52,5970,Ride on toy sedan car (Green) 1/12 scale,Each,5,230,15,1150,172.5,425,1322.5,5,0,11
4067,1737,56,1,150,5/9/2013,5/10/2013,63,6505,Ride on toy sedan car (Green) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4068,1737,56,1,150,5/10/2013,5/11/2013,49,6585,Ride on toy sedan car (Green) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
4069,2732,78,1,150,6/20/2013,6/21/2013,49,8852,Ride on toy sedan car (Green) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4070,1777,197,1,150,7/12/2013,7/13/2013,62,10139,Ride on toy sedan car (Green) 1/12 scale,Each,5,230,15,1150,172.5,425,1322.5,5,0,11
4071,862,98,1,150,7/17/2013,7/18/2013,1,10387,Ride on toy sedan car (Green) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4072,1652,19,1,150,8/10/2013,8/11/2013,77,11694,Ride on toy sedan car (Green) 1/12 scale,Each,2,230,15,460,69,170,529,2,0,11
4073,1479,37,1,150,8/27/2013,8/28/2013,4,12419,Ride on toy sedan car (Green) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
4074,2552,20,1,150,9/18/2013,9/19/2013,4,13547,Ride on toy sedan car (Green) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
4075,2588,180,1,150,10/17/2013,10/18/2013,1,14988,Ride on toy sedan car (Green) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4076,966,102,1,148,1/10/2013,1/11/2013,1,527,Ride on toy sedan car (Pink) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
4077,1590,47,1,148,1/29/2013,1/30/2013,4,1453,Ride on toy sedan car (Pink) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
4078,871,44,1,148,3/5/2013,3/6/2013,15,2959,Ride on toy sedan car (Pink) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
4079,3133,43,1,148,4/3/2013,4/4/2013,4,4556,Ride on toy sedan car (Pink) 1/12 scale,Each,2,230,15,460,69,170,529,2,0,11
4080,1036,30,1,148,6/6/2013,6/7/2013,63,8057,Ride on toy sedan car (Pink) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4081,2588,180,1,148,7/11/2013,7/12/2013,77,10037,Ride on toy sedan car (Pink) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4082,2386,127,1,148,7/16/2013,7/17/2013,63,10311,Ride on toy sedan car (Pink) 1/12 scale,Each,2,230,15,460,69,170,529,2,0,11
4083,157,25,1,148,8/8/2013,8/9/2013,77,11554,Ride on toy sedan car (Pink) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
4084,1652,19,1,148,8/10/2013,8/11/2013,77,11694,Ride on toy sedan car (Pink) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
4085,1038,131,1,148,8/26/2013,8/27/2013,70,12398,Ride on toy sedan car (Pink) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
4086,1777,197,1,148,9/19/2013,9/20/2013,70,13637,Ride on toy sedan car (Pink) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
4087,2588,180,1,151,1/14/2013,1/15/2013,11,709,Ride on toy sedan car (Blue) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
4088,3067,48,1,151,5/6/2013,5/7/2013,52,6281,Ride on toy sedan car (Blue) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
4089,2021,52,1,151,5/24/2013,5/25/2013,63,7349,Ride on toy sedan car (Blue) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
4090,1038,131,1,151,7/2/2013,7/3/2013,77,9486,Ride on toy sedan car (Blue) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4091,1777,197,1,151,8/14/2013,8/15/2013,80,11894,Ride on toy sedan car (Blue) 1/12 scale,Each,7,230,15,1610,241.5,595,1851.5,7,0,11
4092,1496,142,1,151,10/17/2013,10/18/2013,84,14990,Ride on toy sedan car (Blue) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
4093,2732,78,1,151,10/18/2013,10/19/2013,1,15049,Ride on toy sedan car (Blue) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4094,2386,127,1,152,1/14/2013,1/15/2013,4,702,Ride on toy sedan car (Red) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4095,2021,52,1,152,1/23/2013,1/24/2013,25,1164,Ride on toy sedan car (Red) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
4096,2732,78,1,152,1/24/2013,1/25/2013,9,1240,Ride on toy sedan car (Red) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4097,1791,176,1,153,2/20/2013,2/21/2013,40,2436,Ride on toy sedan car (Black) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
4098,1038,131,1,152,3/13/2013,3/14/2013,52,3489,Ride on toy sedan car (Red) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
4099,966,102,1,152,4/19/2013,4/20/2013,36,5436,Ride on toy sedan car (Red) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
4100,3133,43,1,153,5/7/2013,5/8/2013,63,6346,Ride on toy sedan car (Black) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
4101,1340,23,1,152,5/21/2013,5/22/2013,4,7144,Ride on toy sedan car (Red) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
4102,1340,23,1,152,6/4/2013,6/5/2013,4,7860,Ride on toy sedan car (Red) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
4103,2367,186,1,153,8/9/2013,8/10/2013,80,11662,Ride on toy sedan car (Black) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
4104,1791,176,1,153,8/12/2013,8/13/2013,74,11762,Ride on toy sedan car (Black) 1/12 scale,Each,2,230,15,460,69,170,529,2,0,11
4105,1479,37,1,153,8/20/2013,8/21/2013,70,12062,Ride on toy sedan car (Black) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
4106,966,102,1,152,9/10/2013,9/11/2013,85,13113,Ride on toy sedan car (Red) 1/12 scale,Each,5,230,15,1150,172.5,425,1322.5,5,0,11
4107,1083,107,1,153,9/13/2013,9/14/2013,4,13314,Ride on toy sedan car (Black) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
4108,871,44,1,20,1/3/2013,1/4/2013,9,151,Black and yellow heavy despatch tape 48mmx100m,Each,96,4.1,15,393.6,59.04,163.2,452.64,96,0,11
4109,2845,109,1,9,1/5/2013,1/6/2013,8,304,Small 9mm replacement blades 9mm,Each,40,4.1,15,164,24.6,60,188.6,40,0,11
4110,862,98,1,24,1/7/2013,1/8/2013,1,324,Black and orange handle with care despatch tape  48mmx100m,Each,240,4.1,15,984,147.6,504,111.6,240,0,11
4111,1791,176,1,20,1/9/2013,1/10/2013,12,468,Black and yellow heavy despatch tape 48mmx100m,Each,240,4.1,15,984,147.6,408,1131.6,240,0,11
4112,2732,78,1,26,1/16/2013,1/17/2013,15,862,Black and orange glass with care despatch tape  48mmx100m,Each,168,4.1,15,688.8,103.32,352.8,792.12,168,0,11
4113,2552,20,1,9,1/31/2013,2/1/2013,38,1620,Small 9mm replacement blades 9mm,Each,70,4.1,15,287,43.05,105,330.05,70,0,11
4114,2386,127,1,9,2/4/2013,2/5/2013,25,1758,Small 9mm replacement blades 9mm,Each,40,4.1,15,164,24.6,60,188.6,40,0,11
4115,3067,48,1,20,2/21/2013,2/22/2013,40,2468,Black and yellow heavy despatch tape 48mmx100m,Each,192,4.1,15,787.2,118.08,326.4,905.28,192,0,11
4116,1038,131,1,9,3/13/2013,3/14/2013,52,3489,Small 9mm replacement blades 9mm,Each,90,4.1,15,369,55.35,135,424.35,90,0,11
4117,1038,131,1,20,3/14/2013,3/15/2013,1,3594,Black and yellow heavy despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,244.8,678.96,144,0,11
4118,1777,197,1,18,3/23/2013,3/24/2013,4,4075,Red and white urgent  heavy despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,147.6,339.48,72,0,11
4119,1777,197,1,26,3/25/2013,3/26/2013,1,4159,Black and orange glass with care despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,302.4,678.96,144,0,11
4120,2367,186,1,20,3/28/2013,3/29/2013,52,4292,Black and yellow heavy despatch tape 48mmx100m,Each,24,4.1,15,98.4,14.76,40.8,113.16,24,0,11
4121,2883,63,1,9,4/1/2013,4/2/2013,52,4399,Small 9mm replacement blades 9mm,Each,20,4.1,15,82,12.3,30,94.3,20,0,11
4122,2732,78,1,9,4/3/2013,4/4/2013,49,4545,Small 9mm replacement blades 9mm,Each,20,4.1,15,82,12.3,30,94.3,20,0,11
4123,1652,19,1,20,4/12/2013,4/13/2013,49,5018,Black and yellow heavy despatch tape 48mmx100m,Each,48,4.1,15,196.8,29.52,81.6,226.32,48,0,11
4124,2732,78,1,26,5/2/2013,5/3/2013,40,6101,Black and orange glass with care despatch tape  48mmx100m,Each,120,4.1,15,492,73.8,252,565.8,120,0,11
4125,1764,69,1,20,5/3/2013,5/4/2013,1,6162,Black and yellow heavy despatch tape 48mmx100m,Each,216,4.1,15,885.6,132.84,367.2,1018.44,216,0,11
4126,1590,47,1,9,5/10/2013,5/11/2013,1,6619,Small 9mm replacement blades 9mm,Each,30,4.1,15,123,18.45,45,141.45,30,0,11
4127,1764,69,1,24,5/21/2013,5/22/2013,63,7132,Black and orange handle with care despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,151.2,339.48,72,0,11
4128,2019,136,1,18,5/30/2013,5/31/2013,36,7605,Red and white urgent  heavy despatch tape  48mmx100m,Each,240,4.1,15,984,147.6,492,1131.6,240,0,11
4129,3133,43,1,24,6/3/2013,6/4/2013,70,7778,Black and orange handle with care despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,100.8,226.32,48,0,11
4130,1652,19,1,18,6/26/2013,6/27/2013,63,9144,Red and white urgent  heavy despatch tape  48mmx100m,Each,120,4.1,15,492,73.8,246,565.8,120,0,11
4131,1340,23,1,26,6/28/2013,6/29/2013,4,9303,Black and orange glass with care despatch tape  48mmx100m,Each,168,4.1,15,688.8,103.32,352.8,792.12,168,0,11
4132,966,102,1,18,7/9/2013,7/10/2013,77,9858,Red and white urgent  heavy despatch tape  48mmx100m,Each,192,4.1,15,787.2,118.08,393.6,905.28,192,0,11
4133,3067,48,1,18,7/10/2013,7/11/2013,74,9952,Red and white urgent  heavy despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,147.6,339.48,72,0,11
4134,862,98,1,26,7/17/2013,7/18/2013,1,10387,Black and orange glass with care despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,151.2,339.48,72,0,11
4135,1038,131,1,18,8/3/2013,8/4/2013,1,11339,Red and white urgent  heavy despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,147.6,339.48,72,0,11
4136,1496,142,1,26,8/9/2013,8/10/2013,70,11626,Black and orange glass with care despatch tape  48mmx100m,Each,192,4.1,15,787.2,118.08,403.2,905.28,192,0,11
4137,862,98,1,9,8/19/2013,8/20/2013,4,12052,Small 9mm replacement blades 9mm,Each,80,4.1,15,328,49.2,120,377.2,80,0,11
4138,1479,37,1,20,8/21/2013,8/22/2013,77,12174,Black and yellow heavy despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,244.8,678.96,144,0,11
4139,1764,69,1,20,8/28/2013,8/29/2013,4,12493,Black and yellow heavy despatch tape 48mmx100m,Each,120,4.1,15,492,73.8,204,565.8,120,0,11
4140,1038,131,1,26,9/14/2013,9/15/2013,81,13348,Black and orange glass with care despatch tape  48mmx100m,Each,120,4.1,15,492,73.8,252,565.8,120,0,11
4141,2046,163,1,18,10/1/2013,10/2/2013,81,14255,Red and white urgent  heavy despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,295.2,678.96,144,0,11
4142,1083,107,1,26,10/5/2013,10/6/2013,4,14462,Black and orange glass with care despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,453.6,1018.44,216,0,11
4143,1496,142,1,24,10/17/2013,10/18/2013,84,14990,Black and orange handle with care despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,453.6,1018.44,216,0,11
4144,1036,30,1,22,1/23/2013,1/24/2013,30,1156,Black and orange this way up despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,103.2,226.32,48,0,11
4145,1777,197,1,22,1/25/2013,1/26/2013,36,1310,Black and orange this way up despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,154.8,339.48,72,0,11
4146,2367,186,1,22,4/23/2013,4/24/2013,49,5653,Black and orange this way up despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,206.4,452.64,96,0,11
4147,1737,56,1,22,5/6/2013,5/7/2013,63,6266,Black and orange this way up despatch tape  48mmx100m,Each,24,4.1,15,98.4,14.76,51.6,113.16,24,0,11
4148,2046,163,1,22,5/17/2013,5/18/2013,1,6973,Black and orange this way up despatch tape  48mmx100m,Each,168,4.1,15,688.8,103.32,361.2,792.12,168,0,11
4149,1764,69,1,22,5/27/2013,5/28/2013,4,7395,Black and orange this way up despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,464.4,1018.44,216,0,11
4150,966,102,1,22,7/9/2013,7/10/2013,77,9858,Black and orange this way up despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,103.2,226.32,48,0,11
4151,2883,63,1,22,7/13/2013,7/14/2013,74,10162,Black and orange this way up despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,464.4,1018.44,216,0,11
4152,862,98,1,22,8/1/2013,8/2/2013,62,11209,Black and orange this way up despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,206.4,452.64,96,0,11
4153,1737,56,1,22,8/8/2013,8/9/2013,62,11599,Black and orange this way up despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,154.8,339.48,72,0,11
4154,1601,31,1,22,8/28/2013,8/29/2013,70,12510,Black and orange this way up despatch tape  48mmx100m,Each,192,4.1,15,787.2,118.08,412.8,905.28,192,0,11
4155,2552,20,1,22,9/3/2013,9/4/2013,70,12761,Black and orange this way up despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,154.8,339.48,72,0,11
4156,1083,107,1,22,9/13/2013,9/14/2013,4,13314,Black and orange this way up despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,464.4,1018.44,216,0,11
4157,2552,20,1,22,9/19/2013,9/20/2013,81,13691,Black and orange this way up despatch tape  48mmx100m,Each,24,4.1,15,98.4,14.76,51.6,113.16,24,0,11
4158,1601,31,1,28,2/1/2013,2/2/2013,4,1658,Black and orange fragile despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,259.2,678.96,144,0,11
4159,862,98,1,28,3/7/2013,3/8/2013,15,3112,Black and orange fragile despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,259.2,678.96,144,0,11
4160,2021,52,1,28,3/9/2013,3/10/2013,36,3262,Black and orange fragile despatch tape 48mmx100m,Each,288,4.1,15,1180.8,177.12,518.4,1357.92,288,0,11
4161,1038,131,1,28,3/13/2013,3/14/2013,52,3489,Black and orange fragile despatch tape 48mmx100m,Each,108,4.1,15,442.8,66.42,194.4,509.22,108,0,11
4162,3067,48,1,28,4/22/2013,4/23/2013,40,5564,Black and orange fragile despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,259.2,678.96,144,0,11
4163,2883,63,1,28,6/19/2013,6/20/2013,62,8734,Black and orange fragile despatch tape 48mmx100m,Each,216,4.1,15,885.6,132.84,388.8,1018.44,216,0,11
4164,1479,37,1,28,8/27/2013,8/28/2013,4,12419,Black and orange fragile despatch tape 48mmx100m,Each,36,4.1,15,147.6,22.14,64.8,169.74,36,0,11
4165,1083,107,1,28,9/4/2013,9/5/2013,81,12803,Black and orange fragile despatch tape 48mmx100m,Each,252,4.1,15,1033.2,154.98,453.6,1188.18,252,0,11
4166,157,25,1,28,9/20/2013,9/21/2013,1,13708,Black and orange fragile despatch tape 48mmx100m,Each,108,4.1,15,442.8,66.42,194.4,509.22,108,0,11
4167,3133,43,1,19,1/22/2013,1/23/2013,15,1133,Red and white urgent despatch tape 48mmx75m,Each,168,3.7,15,621.6,93.24,352.8,714.84,168,0,11
4168,1340,23,1,19,2/19/2013,2/20/2013,40,2362,Red and white urgent despatch tape 48mmx75m,Each,72,3.7,15,266.4,39.96,151.2,306.36,72,0,11
4169,2021,52,1,19,3/9/2013,3/10/2013,36,3262,Red and white urgent despatch tape 48mmx75m,Each,96,3.7,15,355.2,53.28,201.6,408.48,96,0,11
4170,2588,180,1,19,4/30/2013,5/1/2013,40,6019,Red and white urgent despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,50.4,102.12,24,0,11
4171,1479,37,1,19,6/19/2013,6/20/2013,4,8699,Red and white urgent despatch tape 48mmx75m,Each,144,3.7,15,532.8,79.92,302.4,612.72,144,0,11
4172,1496,142,1,19,7/12/2013,7/13/2013,77,10123,Red and white urgent despatch tape 48mmx75m,Each,168,3.7,15,621.6,93.24,352.8,714.84,168,0,11
4173,1590,47,1,19,7/31/2013,8/1/2013,81,11140,Red and white urgent despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,50.4,102.12,24,0,11
4174,1791,176,1,19,8/7/2013,8/8/2013,70,11518,Red and white urgent despatch tape 48mmx75m,Each,96,3.7,15,355.2,53.28,201.6,408.48,96,0,11
4175,157,25,1,23,2/18/2013,2/19/2013,38,2321,Black and orange this way up despatch tape 48mmx75m,Each,120,3.7,15,444,66.6,240,510.6,120,0,11
4176,1601,31,1,23,3/28/2013,3/29/2013,49,4295,Black and orange this way up despatch tape 48mmx75m,Each,216,3.7,15,799.2,119.88,432,919.08,216,0,11
4177,2732,78,1,23,4/16/2013,4/17/2013,36,5180,Black and orange this way up despatch tape 48mmx75m,Each,144,3.7,15,532.8,79.92,288,612.72,144,0,11
4178,2367,186,1,23,4/23/2013,4/24/2013,49,5653,Black and orange this way up despatch tape 48mmx75m,Each,216,3.7,15,799.2,119.88,432,919.08,216,0,11
4179,1791,176,1,23,5/8/2013,5/9/2013,1,6457,Black and orange this way up despatch tape 48mmx75m,Each,216,3.7,15,799.2,119.88,432,919.08,216,0,11
4180,862,98,1,23,5/8/2013,5/9/2013,4,6452,Black and orange this way up despatch tape 48mmx75m,Each,240,3.7,15,888,133.2,480,1021.2,240,0,11
4181,2019,136,1,23,5/18/2013,5/19/2013,1,6999,Black and orange this way up despatch tape 48mmx75m,Each,240,3.7,15,888,133.2,480,1021.2,240,0,11
4182,1590,47,1,23,7/15/2013,7/16/2013,1,10245,Black and orange this way up despatch tape 48mmx75m,Each,168,3.7,15,621.6,93.24,336,714.84,168,0,11
4183,1601,31,1,23,7/15/2013,7/16/2013,77,10252,Black and orange this way up despatch tape 48mmx75m,Each,144,3.7,15,532.8,79.92,288,612.72,144,0,11
4184,1083,107,1,23,7/15/2013,7/16/2013,1,10260,Black and orange this way up despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,48,102.12,24,0,11
4185,2588,180,1,25,1/4/2013,1/5/2013,15,240,Black and orange handle with care despatch tape  48mmx75m,Each,168,3.7,15,621.6,93.24,403.2,714.84,168,0,11
4186,2845,109,1,27,1/5/2013,1/6/2013,8,304,Black and orange glass with care despatch tape 48mmx75m,Each,48,3.7,15,177.6,26.64,100.8,204.24,48,0,11
4187,862,98,1,1,1/7/2013,1/8/2013,1,324,Black and yellow heavy despatch tape  48mmx75m,Each,48,3.7,15,177.6,26.64,105.6,204.24,48,0,11
4188,2386,127,1,21,1/24/2013,1/25/2013,15,1218,Black and yellow heavy despatch tape  48mmx75m,Each,240,3.7,15,888,133.2,528,1021.2,240,0,11
4189,3067,48,1,21,2/1/2013,2/2/2013,38,1701,Black and yellow heavy despatch tape  48mmx75m,Each,168,3.7,15,621.6,93.24,369.6,714.84,168,0,11
